13946
4605	4606	2
38	4605	3
38	4606	4
10	4606	5
53	4605	0
53	4607	1
4605	4607	2
12	4605	3
12	4607	4
10	4607	5
56	4608	0
56	95	1
4608	95	2
38	4608	3
38	95	4
15	95	5
86	4609	0
86	421	1
4609	421	2
223	4609	3
223	421	4
15	421	5
48	4610	0
48	205	1
4610	205	2
20	4610	3
20	205	4
2	205	5
86	4611	0
86	4612	1
4611	4612	2
38	4611	3
38	4612	4
15	4612	5
86	4611	0
86	4613	1
4611	4613	2
7	4611	3
7	4613	4
15	4613	5
53	4611	0
53	2446	1
4611	2446	2
38	4611	3
38	2446	4
15	2446	5
53	4611	0
53	6	1
4611	6	2
38	4611	3
38	6	4
15	6	5
53	4611	0
53	4614	1
4611	4614	2
38	4611	3
38	4614	4
15	4614	5
53	4611	0
53	706	1
4611	706	2
38	4611	3
38	706	4
15	706	5
53	4611	0
53	2226	1
4611	2226	2
38	4611	3
38	2226	4
15	2226	5
53	4611	0
53	104	1
4611	104	2
38	4611	3
38	104	4
15	104	5
53	4611	0
53	2307	1
4611	2307	2
38	4611	3
38	2307	4
15	2307	5
86	4611	0
86	4615	1
4611	4615	2
38	4611	3
38	4615	4
15	4615	5
86	4611	0
86	2562	1
4611	2562	2
38	4611	3
38	2562	4
15	2562	5
86	4611	0
86	4616	1
4611	4616	2
38	4611	3
38	4616	4
15	4616	5
86	4611	0
86	247	1
4611	247	2
38	4611	3
38	247	4
10	247	5
86	4611	0
86	4617	1
4611	4617	2
38	4611	3
38	4617	4
15	4617	5
86	4611	0
86	4618	1
4611	4618	2
38	4611	3
38	4618	4
15	4618	5
86	4611	0
86	4619	1
4611	4619	2
38	4611	3
38	4619	4
10	4619	5
86	4611	0
86	2566	1
4611	2566	2
38	4611	3
38	2566	4
2	2566	5
86	4611	0
86	2053	1
4611	2053	2
38	4611	3
38	2053	4
15	2053	5
86	4611	0
86	4620	1
4611	4620	2
38	4611	3
38	4620	4
15	4620	5
86	4611	0
86	203	1
4611	203	2
38	4611	3
38	203	4
2	203	5
86	4611	0
86	47	1
4611	47	2
38	4611	3
38	47	4
2	47	5
86	4611	0
86	4621	1
4611	4621	2
38	4611	3
38	4621	4
15	4621	5
86	4611	0
86	4235	1
4611	4235	2
38	4611	3
38	4235	4
15	4235	5
86	4611	0
86	2394	1
4611	2394	2
289	4611	3
289	2394	4
15	2394	5
86	4611	0
86	4622	1
4611	4622	2
38	4611	3
38	4622	4
10	4622	5
86	4611	0
86	4623	1
4611	4623	2
289	4611	3
289	4623	4
15	4623	5
86	4611	0
86	139	1
4611	139	2
38	4611	3
38	139	4
15	139	5
86	4611	0
86	58	1
4611	58	2
38	4611	3
38	58	4
15	58	5
86	4611	0
86	4624	1
4611	4624	2
38	4611	3
38	4624	4
10	4624	5
86	4611	0
86	4625	1
4611	4625	2
38	4611	3
38	4625	4
15	4625	5
86	4611	0
86	51	1
4611	51	2
38	4611	3
38	51	4
10	51	5
86	4611	0
86	4626	1
4611	4626	2
38	4611	3
38	4626	4
10	4626	5
86	4611	0
86	4224	1
4611	4224	2
38	4611	3
38	4224	4
10	4224	5
86	4611	0
86	4627	1
4611	4627	2
38	4611	3
38	4627	4
15	4627	5
86	4611	0
86	2063	1
4611	2063	2
38	4611	3
38	2063	4
10	2063	5
86	4611	0
86	4628	1
4611	4628	2
38	4611	3
38	4628	4
15	4628	5
86	4611	0
86	4629	1
4611	4629	2
289	4611	3
289	4629	4
15	4629	5
86	4611	0
86	2053	1
4611	2053	2
38	4611	3
38	2053	4
15	2053	5
86	4611	0
86	4630	1
4611	4630	2
38	4611	3
38	4630	4
15	4630	5
86	4611	0
86	131	1
4611	131	2
38	4611	3
38	131	4
15	131	5
86	4611	0
86	4631	1
4611	4631	2
38	4611	3
38	4631	4
15	4631	5
86	4611	0
86	4632	1
4611	4632	2
223	4611	3
223	4632	4
10	4632	5
86	4611	0
86	2902	1
4611	2902	2
38	4611	3
38	2902	4
10	2902	5
86	4611	0
86	3434	1
4611	3434	2
38	4611	3
38	3434	4
10	3434	5
86	4611	0
86	4633	1
4611	4633	2
38	4611	3
38	4633	4
15	4633	5
86	4611	0
86	4634	1
4611	4634	2
223	4611	3
223	4634	4
15	4634	5
86	4611	0
86	4635	1
4611	4635	2
38	4611	3
38	4635	4
10	4635	5
86	4611	0
86	4636	1
4611	4636	2
38	4611	3
38	4636	4
10	4636	5
86	4611	0
86	4637	1
4611	4637	2
38	4611	3
38	4637	4
15	4637	5
86	4611	0
86	4638	1
4611	4638	2
38	4611	3
38	4638	4
15	4638	5
86	4611	0
86	4639	1
4611	4639	2
38	4611	3
38	4639	4
15	4639	5
86	4611	0
86	2394	1
4611	2394	2
289	4611	3
289	2394	4
15	2394	5
86	4611	0
86	1478	1
4611	1478	2
12	4611	3
12	1478	4
15	1478	5
86	4611	0
86	4640	1
4611	4640	2
38	4611	3
38	4640	4
15	4640	5
86	4611	0
86	4641	1
4611	4641	2
38	4611	3
38	4641	4
15	4641	5
86	4611	0
86	49	1
4611	49	2
38	4611	3
38	49	4
10	49	5
86	4611	0
86	4642	1
4611	4642	2
38	4611	3
38	4642	4
10	4642	5
86	4611	0
86	4640	1
4611	4640	2
38	4611	3
38	4640	4
15	4640	5
86	4611	0
86	4643	1
4611	4643	2
4	4611	3
4	4643	4
15	4643	5
86	4611	0
86	4644	1
4611	4644	2
38	4611	3
38	4644	4
15	4644	5
86	4611	0
86	4645	1
4611	4645	2
38	4611	3
38	4645	4
15	4645	5
86	4611	0
86	4224	1
4611	4224	2
38	4611	3
38	4224	4
10	4224	5
86	4611	0
86	4646	1
4611	4646	2
12	4611	3
12	4646	4
10	4646	5
86	4611	0
86	4647	1
4611	4647	2
12	4611	3
12	4647	4
10	4647	5
86	4611	0
86	4648	1
4611	4648	2
38	4611	3
38	4648	4
10	4648	5
86	4611	0
86	28	1
4611	28	2
38	4611	3
38	28	4
10	28	5
86	4649	0
86	4650	1
4649	4650	2
38	4649	3
38	4650	4
10	4650	5
86	4651	0
86	307	1
4651	307	2
38	4651	3
38	307	4
15	307	5
86	4651	0
86	4652	1
4651	4652	2
289	4651	3
289	4652	4
15	4652	5
86	4651	0
86	4653	1
4651	4653	2
38	4651	3
38	4653	4
15	4653	5
86	4651	0
86	240	1
4651	240	2
38	4651	3
38	240	4
15	240	5
86	4651	0
86	4654	1
4651	4654	2
38	4651	3
38	4654	4
15	4654	5
86	4651	0
86	4655	1
4651	4655	2
38	4651	3
38	4655	4
2	4655	5
86	4651	0
86	4656	1
4651	4656	2
38	4651	3
38	4656	4
15	4656	5
86	4651	0
86	4657	1
4651	4657	2
38	4651	3
38	4657	4
15	4657	5
86	4651	0
86	4658	1
4651	4658	2
289	4651	3
289	4658	4
15	4658	5
86	4651	0
86	912	1
4651	912	2
38	4651	3
38	912	4
15	912	5
86	4651	0
86	706	1
4651	706	2
289	4651	3
289	706	4
15	706	5
86	4651	0
86	4659	1
4651	4659	2
38	4651	3
38	4659	4
15	4659	5
86	4651	0
86	51	1
4651	51	2
38	4651	3
38	51	4
10	51	5
86	4651	0
86	4660	1
4651	4660	2
38	4651	3
38	4660	4
15	4660	5
86	4651	0
86	4661	1
4651	4661	2
38	4651	3
38	4661	4
15	4661	5
86	4651	0
86	4662	1
4651	4662	2
38	4651	3
38	4662	4
2	4662	5
86	4651	0
86	4663	1
4651	4663	2
38	4651	3
38	4663	4
10	4663	5
86	4651	0
86	4664	1
4651	4664	2
38	4651	3
38	4664	4
2	4664	5
86	4651	0
86	4665	1
4651	4665	2
38	4651	3
38	4665	4
10	4665	5
86	4651	0
86	4666	1
4651	4666	2
38	4651	3
38	4666	4
10	4666	5
86	4651	0
86	4667	1
4651	4667	2
38	4651	3
38	4667	4
15	4667	5
86	4651	0
86	72	1
4651	72	2
38	4651	3
38	72	4
10	72	5
86	4651	0
86	697	1
4651	697	2
38	4651	3
38	697	4
10	697	5
86	4651	0
86	4668	1
4651	4668	2
38	4651	3
38	4668	4
15	4668	5
86	4651	0
86	4669	1
4651	4669	2
4	4651	3
4	4669	4
15	4669	5
86	4651	0
86	4670	1
4651	4670	2
38	4651	3
38	4670	4
2	4670	5
86	4651	0
86	4671	1
4651	4671	2
38	4651	3
38	4671	4
15	4671	5
86	4651	0
86	131	1
4651	131	2
38	4651	3
38	131	4
15	131	5
86	4651	0
86	4672	1
4651	4672	2
20	4651	3
20	4672	4
15	4672	5
86	4651	0
86	110	1
4651	110	2
38	4651	3
38	110	4
15	110	5
86	4673	0
86	4674	1
4673	4674	2
38	4673	3
38	4674	4
10	4674	5
86	4673	0
86	94	1
4673	94	2
38	4673	3
38	94	4
10	94	5
86	4675	0
86	34	1
4675	34	2
38	4675	3
38	34	4
10	34	5
86	4675	0
86	2438	1
4675	2438	2
38	4675	3
38	2438	4
10	2438	5
86	4675	0
86	184	1
4675	184	2
38	4675	3
38	184	4
15	184	5
86	4675	0
86	4676	1
4675	4676	2
38	4675	3
38	4676	4
15	4676	5
86	4675	0
86	4677	1
4675	4677	2
38	4675	3
38	4677	4
2	4677	5
86	4675	0
86	839	1
4675	839	2
38	4675	3
38	839	4
10	839	5
86	4678	0
86	1339	1
4678	1339	2
289	4678	3
289	1339	4
15	1339	5
86	4678	0
86	4679	1
4678	4679	2
289	4678	3
289	4679	4
15	4679	5
86	4680	0
86	4681	1
4680	4681	2
38	4680	3
38	4681	4
15	4681	5
86	4680	0
86	4682	1
4680	4682	2
38	4680	3
38	4682	4
15	4682	5
86	4680	0
86	2053	1
4680	2053	2
38	4680	3
38	2053	4
15	2053	5
86	4680	0
86	4636	1
4680	4636	2
38	4680	3
38	4636	4
10	4636	5
86	4680	0
86	4683	1
4680	4683	2
38	4680	3
38	4683	4
10	4683	5
86	4680	0
86	49	1
4680	49	2
38	4680	3
38	49	4
10	49	5
86	4680	0
86	4684	1
4680	4684	2
38	4680	3
38	4684	4
10	4684	5
86	4680	0
86	2549	1
4680	2549	2
38	4680	3
38	2549	4
10	2549	5
86	4685	0
86	2027	1
4685	2027	2
20	4685	3
20	2027	4
10	2027	5
37	4686	0
37	2394	1
4686	2394	2
38	4686	3
38	2394	4
15	2394	5
37	4686	0
37	4173	1
4686	4173	2
38	4686	3
38	4173	4
15	4173	5
37	4687	0
37	2394	1
4687	2394	2
289	4687	3
289	2394	4
15	2394	5
29	4688	0
29	4689	1
4688	4689	2
20	4688	3
20	4689	4
15	4689	5
48	4690	0
48	72	1
4690	72	2
20	4690	3
20	72	4
10	72	5
73	4690	0
73	49	1
4690	49	2
38	4690	3
38	49	4
10	49	5
73	4690	0
73	4691	1
4690	4691	2
38	4690	3
38	4691	4
15	4691	5
48	4692	0
48	49	1
4692	49	2
20	4692	3
20	49	4
10	49	5
48	4693	0
48	28	1
4693	28	2
20	4693	3
20	28	4
10	28	5
29	4694	0
29	128	1
4694	128	2
20	4694	3
20	128	4
2	128	5
40	4695	0
40	4696	1
4695	4696	2
289	4695	3
289	4696	4
15	4696	5
48	4697	0
48	3973	1
4697	3973	2
20	4697	3
20	3973	4
15	3973	5
48	4698	0
48	4699	1
4698	4699	2
20	4698	3
20	4699	4
15	4699	5
48	134	0
48	4700	1
134	4700	2
38	134	3
38	4700	4
15	4700	5
134	4701	0
134	55	1
4701	55	2
12	4701	3
12	55	4
10	55	5
61	4702	0
61	976	1
4702	976	2
38	4702	3
38	976	4
15	976	5
50	4703	0
50	110	1
4703	110	2
4	4703	3
4	110	4
15	110	5
50	4704	0
50	4705	1
4704	4705	2
38	4704	3
38	4705	4
15	4705	5
50	4706	0
50	28	1
4706	28	2
38	4706	3
38	28	4
10	28	5
3	4706	0
3	879	1
4706	879	2
38	4706	3
38	879	4
10	879	5
50	4707	0
50	1339	1
4707	1339	2
289	4707	3
289	1339	4
15	1339	5
50	4708	0
50	4709	1
4708	4709	2
12	4708	3
12	4709	4
15	4709	5
75	4710	0
75	4711	1
4710	4711	2
38	4710	3
38	4711	4
15	4711	5
75	4710	0
75	4712	1
4710	4712	2
38	4710	3
38	4712	4
15	4712	5
75	4713	0
75	4714	1
4713	4714	2
289	4713	3
289	4714	4
2	4714	5
75	4713	0
75	4715	1
4713	4715	2
289	4713	3
289	4715	4
2	4715	5
75	4713	0
75	4716	1
4713	4716	2
289	4713	3
289	4716	4
2	4716	5
29	4717	0
29	54	1
4717	54	2
12	4717	3
12	54	4
10	54	5
43	4718	0
43	1777	1
4718	1777	2
20	4718	3
20	1777	4
10	1777	5
80	4719	0
80	4720	1
4719	4720	2
7	4719	3
7	4720	4
15	4720	5
16	4721	0
16	2394	1
4721	2394	2
289	4721	3
289	2394	4
15	2394	5
16	4722	0
16	4723	1
4722	4723	2
38	4722	3
38	4723	4
15	4723	5
37	4724	0
37	807	1
4724	807	2
7	4724	3
7	807	4
15	807	5
37	4724	0
37	875	1
4724	875	2
7	4724	3
7	875	4
15	875	5
32	4725	0
32	4726	1
4725	4726	2
7	4725	3
7	4726	4
15	4726	5
71	4725	0
71	2627	1
4725	2627	2
7	4725	3
7	2627	4
15	2627	5
50	4725	0
50	875	1
4725	875	2
7	4725	3
7	875	4
15	875	5
40	4725	0
40	4727	1
4725	4727	2
7	4725	3
7	4727	4
15	4727	5
40	4725	0
40	4728	1
4725	4728	2
7	4725	3
7	4728	4
15	4728	5
3	4725	0
3	875	1
4725	875	2
7	4725	3
7	875	4
15	875	5
29	4725	0
29	4165	1
4725	4165	2
7	4725	3
7	4165	4
15	4165	5
50	4725	0
50	4729	1
4725	4729	2
7	4725	3
7	4729	4
15	4729	5
37	4725	0
37	4730	1
4725	4730	2
7	4725	3
7	4730	4
15	4730	5
3	4725	0
3	4731	1
4725	4731	2
7	4725	3
7	4731	4
15	4731	5
35	4725	0
35	4732	1
4725	4732	2
7	4725	3
7	4732	4
15	4732	5
37	4725	0
37	4733	1
4725	4733	2
7	4725	3
7	4733	4
15	4733	5
86	4725	0
86	1340	1
4725	1340	2
7	4725	3
7	1340	4
15	1340	5
86	4725	0
86	4734	1
4725	4734	2
7	4725	3
7	4734	4
15	4734	5
35	4735	0
35	87	1
4735	87	2
7	4735	3
7	87	4
15	87	5
56	4736	0
56	4737	1
4736	4737	2
7	4736	3
7	4737	4
10	4737	5
29	4738	0
29	4739	1
4738	4739	2
38	4738	3
38	4739	4
2	4739	5
29	4738	0
29	4740	1
4738	4740	2
20	4738	3
20	4740	4
2	4740	5
29	4738	0
29	4741	1
4738	4741	2
38	4738	3
38	4741	4
15	4741	5
29	4738	0
29	4742	1
4738	4742	2
38	4738	3
38	4742	4
15	4742	5
29	4738	0
29	4743	1
4738	4743	2
38	4738	3
38	4743	4
10	4743	5
29	4738	0
29	4744	1
4738	4744	2
38	4738	3
38	4744	4
15	4744	5
29	4738	0
29	3629	1
4738	3629	2
20	4738	3
20	3629	4
15	3629	5
29	4738	0
29	659	1
4738	659	2
38	4738	3
38	659	4
15	659	5
29	4738	0
29	1031	1
4738	1031	2
38	4738	3
38	1031	4
15	1031	5
29	4738	0
29	3225	1
4738	3225	2
38	4738	3
38	3225	4
15	3225	5
29	4738	0
29	52	1
4738	52	2
20	4738	3
20	52	4
10	52	5
29	4738	0
29	806	1
4738	806	2
38	4738	3
38	806	4
15	806	5
29	4738	0
29	4745	1
4738	4745	2
20	4738	3
20	4745	4
10	4745	5
29	4738	0
29	57	1
4738	57	2
20	4738	3
20	57	4
10	57	5
29	4738	0
29	229	1
4738	229	2
20	4738	3
20	229	4
10	229	5
29	4738	0
29	4746	1
4738	4746	2
20	4738	3
20	4746	4
2	4746	5
29	4747	0
29	1093	1
4747	1093	2
20	4747	3
20	1093	4
10	1093	5
29	4748	0
29	1855	1
4748	1855	2
20	4748	3
20	1855	4
15	1855	5
29	4749	0
29	1919	1
4749	1919	2
20	4749	3
20	1919	4
15	1919	5
29	4750	0
29	1005	1
4750	1005	2
38	4750	3
38	1005	4
15	1005	5
53	4751	0
53	4752	1
4751	4752	2
7	4751	3
7	4752	4
15	4752	5
48	4753	0
48	3160	1
4753	3160	2
20	4753	3
20	3160	4
15	3160	5
71	4754	0
71	52	1
4754	52	2
20	4754	3
20	52	4
10	52	5
71	4754	0
71	4755	1
4754	4755	2
20	4754	3
20	4755	4
10	4755	5
43	4756	0
43	3166	1
4756	3166	2
20	4756	3
20	3166	4
15	3166	5
43	4756	0
43	4757	1
4756	4757	2
38	4756	3
38	4757	4
10	4757	5
43	4756	0
43	55	1
4756	55	2
12	4756	3
12	55	4
10	55	5
43	4756	0
43	104	1
4756	104	2
4	4756	3
4	104	4
15	104	5
73	4758	0
73	4759	1
4758	4759	2
223	4758	3
223	4759	4
15	4759	5
73	4758	0
73	83	1
4758	83	2
38	4758	3
38	83	4
15	83	5
73	4758	0
73	4760	1
4758	4760	2
38	4758	3
38	4760	4
15	4760	5
73	4758	0
73	2053	1
4758	2053	2
38	4758	3
38	2053	4
15	2053	5
73	4758	0
73	72	1
4758	72	2
38	4758	3
38	72	4
10	72	5
73	4758	0
73	1962	1
4758	1962	2
38	4758	3
38	1962	4
10	1962	5
73	4758	0
73	4761	1
4758	4761	2
38	4758	3
38	4761	4
15	4761	5
73	4758	0
73	3399	1
4758	3399	2
38	4758	3
38	3399	4
15	3399	5
73	4758	0
73	4762	1
4758	4762	2
38	4758	3
38	4762	4
15	4762	5
73	4758	0
73	2628	1
4758	2628	2
38	4758	3
38	2628	4
15	2628	5
73	4758	0
73	1538	1
4758	1538	2
38	4758	3
38	1538	4
15	1538	5
73	4758	0
73	4763	1
4758	4763	2
38	4758	3
38	4763	4
15	4763	5
73	4758	0
73	2381	1
4758	2381	2
12	4758	3
12	2381	4
10	2381	5
73	4758	0
73	2067	1
4758	2067	2
12	4758	3
12	2067	4
10	2067	5
73	4758	0
73	2582	1
4758	2582	2
38	4758	3
38	2582	4
15	2582	5
73	4758	0
73	4764	1
4758	4764	2
38	4758	3
38	4764	4
15	4764	5
73	4758	0
73	4765	1
4758	4765	2
12	4758	3
12	4765	4
15	4765	5
73	4758	0
73	261	1
4758	261	2
38	4758	3
38	261	4
10	261	5
73	4758	0
73	4766	1
4758	4766	2
12	4758	3
12	4766	4
15	4766	5
73	4758	0
73	2582	1
4758	2582	2
38	4758	3
38	2582	4
15	2582	5
73	4758	0
73	4767	1
4758	4767	2
38	4758	3
38	4767	4
10	4767	5
73	4758	0
73	4768	1
4758	4768	2
12	4758	3
12	4768	4
10	4768	5
73	4758	0
73	2379	1
4758	2379	2
38	4758	3
38	2379	4
10	2379	5
73	4758	0
73	4769	1
4758	4769	2
12	4758	3
12	4769	4
10	4769	5
73	4758	0
73	1518	1
4758	1518	2
12	4758	3
12	1518	4
10	1518	5
73	4758	0
73	4770	1
4758	4770	2
12	4758	3
12	4770	4
10	4770	5
73	4758	0
73	4771	1
4758	4771	2
12	4758	3
12	4771	4
15	4771	5
73	4758	0
73	4772	1
4758	4772	2
12	4758	3
12	4772	4
15	4772	5
73	4758	0
73	59	1
4758	59	2
12	4758	3
12	59	4
10	59	5
73	4758	0
73	47	1
4758	47	2
12	4758	3
12	47	4
15	47	5
73	4758	0
73	1527	1
4758	1527	2
12	4758	3
12	1527	4
15	1527	5
73	4758	0
73	1518	1
4758	1518	2
12	4758	3
12	1518	4
10	1518	5
73	4758	0
73	4773	1
4758	4773	2
12	4758	3
12	4773	4
10	4773	5
73	4758	0
73	738	1
4758	738	2
4	4758	3
4	738	4
15	738	5
73	4758	0
73	1951	1
4758	1951	2
38	4758	3
38	1951	4
15	1951	5
73	4758	0
73	31	1
4758	31	2
12	4758	3
12	31	4
15	31	5
73	4758	0
73	2051	1
4758	2051	2
12	4758	3
12	2051	4
15	2051	5
73	4758	0
73	72	1
4758	72	2
12	4758	3
12	72	4
10	72	5
73	4758	0
73	1479	1
4758	1479	2
12	4758	3
12	1479	4
10	1479	5
73	4758	0
73	76	1
4758	76	2
12	4758	3
12	76	4
10	76	5
73	4758	0
73	76	1
4758	76	2
12	4758	3
12	76	4
10	76	5
73	4758	0
73	3745	1
4758	3745	2
38	4758	3
38	3745	4
10	3745	5
73	4774	0
73	1516	1
4774	1516	2
12	4774	3
12	1516	4
10	1516	5
73	4774	0
73	4775	1
4774	4775	2
12	4774	3
12	4775	4
10	4775	5
73	4774	0
73	4776	1
4774	4776	2
12	4774	3
12	4776	4
10	4776	5
73	4777	0
73	76	1
4777	76	2
12	4777	3
12	76	4
10	76	5
73	4777	0
73	4778	1
4777	4778	2
12	4777	3
12	4778	4
10	4778	5
73	4777	0
73	4779	1
4777	4779	2
12	4777	3
12	4779	4
10	4779	5
16	4780	0
16	609	1
4780	609	2
4	4780	3
4	609	4
10	609	5
61	4781	0
61	4782	1
4781	4782	2
329	4781	3
329	4782	4
15	4782	5
3	4783	0
3	81	1
4783	81	2
12	4783	3
12	81	4
10	81	5
3	4783	0
3	76	1
4783	76	2
12	4783	3
12	76	4
10	76	5
29	4784	0
29	28	1
4784	28	2
38	4784	3
38	28	4
10	28	5
29	4784	0
29	4785	1
4784	4785	2
38	4784	3
38	4785	4
10	4785	5
48	4784	0
48	28	1
4784	28	2
20	4784	3
20	28	4
10	28	5
79	4786	0
79	4787	1
4786	4787	2
20	4786	3
20	4787	4
10	4787	5
53	4788	0
53	2926	1
4788	2926	2
38	4788	3
38	2926	4
10	2926	5
50	4789	0
50	39	1
4789	39	2
38	4789	3
38	39	4
15	39	5
79	4790	0
79	52	1
4790	52	2
38	4790	3
38	52	4
10	52	5
61	4791	0
61	946	1
4791	946	2
20	4791	3
20	946	4
2	946	5
61	4791	0
61	946	1
4791	946	2
20	4791	3
20	946	4
15	946	5
75	4792	0
75	4793	1
4792	4793	2
289	4792	3
289	4793	4
10	4793	5
75	4792	0
75	4794	1
4792	4794	2
4	4792	3
4	4794	4
10	4794	5
48	4795	0
48	4796	1
4795	4796	2
12	4795	3
12	4796	4
15	4796	5
48	4795	0
48	4797	1
4795	4797	2
12	4795	3
12	4797	4
15	4797	5
48	4795	0
48	4798	1
4795	4798	2
12	4795	3
12	4798	4
15	4798	5
53	4795	0
53	4799	1
4795	4799	2
20	4795	3
20	4799	4
10	4799	5
53	4795	0
53	4800	1
4795	4800	2
4	4795	3
4	4800	4
15	4800	5
79	4801	0
79	51	1
4801	51	2
38	4801	3
38	51	4
10	51	5
79	4801	0
79	4802	1
4801	4802	2
38	4801	3
38	4802	4
10	4802	5
32	4803	0
32	4804	1
4803	4804	2
38	4803	3
38	4804	4
10	4804	5
56	4803	0
56	1785	1
4803	1785	2
12	4803	3
12	1785	4
15	1785	5
79	4803	0
79	1700	1
4803	1700	2
38	4803	3
38	1700	4
10	1700	5
37	4803	0
37	1700	1
4803	1700	2
38	4803	3
38	1700	4
10	1700	5
37	4803	0
37	28	1
4803	28	2
38	4803	3
38	28	4
10	28	5
79	4803	0
79	4805	1
4803	4805	2
38	4803	3
38	4805	4
15	4805	5
79	4803	0
79	4806	1
4803	4806	2
38	4803	3
38	4806	4
10	4806	5
79	4803	0
79	1222	1
4803	1222	2
38	4803	3
38	1222	4
10	1222	5
79	4803	0
79	87	1
4803	87	2
38	4803	3
38	87	4
15	87	5
79	4803	0
79	104	1
4803	104	2
38	4803	3
38	104	4
15	104	5
79	4803	0
79	192	1
4803	192	2
38	4803	3
38	192	4
15	192	5
79	4803	0
79	4807	1
4803	4807	2
38	4803	3
38	4807	4
15	4807	5
40	4803	0
40	159	1
4803	159	2
38	4803	3
38	159	4
15	159	5
40	4803	0
40	4808	1
4803	4808	2
38	4803	3
38	4808	4
15	4808	5
79	4803	0
79	62	1
4803	62	2
38	4803	3
38	62	4
15	62	5
79	4803	0
79	34	1
4803	34	2
38	4803	3
38	34	4
10	34	5
79	4803	0
79	4809	1
4803	4809	2
38	4803	3
38	4809	4
15	4809	5
79	4803	0
79	4810	1
4803	4810	2
38	4803	3
38	4810	4
15	4810	5
40	4803	0
40	4811	1
4803	4811	2
289	4803	3
289	4811	4
15	4811	5
40	4803	0
40	1171	1
4803	1171	2
38	4803	3
38	1171	4
15	1171	5
79	4803	0
79	89	1
4803	89	2
289	4803	3
289	89	4
15	89	5
79	4803	0
79	109	1
4803	109	2
20	4803	3
20	109	4
10	109	5
79	4803	0
79	6	1
4803	6	2
20	4803	3
20	6	4
15	6	5
79	4812	0
79	34	1
4812	34	2
38	4812	3
38	34	4
10	34	5
79	4813	0
79	4563	1
4813	4563	2
12	4813	3
12	4563	4
10	4563	5
3	3	0
3	4814	1
3	4814	2
38	3	3
38	4814	4
10	4814	5
3	3	0
3	4815	1
3	4815	2
12	3	3
12	4815	4
10	4815	5
3	3	0
3	4816	1
3	4816	2
12	3	3
12	4816	4
10	4816	5
3	3	0
3	4186	1
3	4186	2
38	3	3
38	4186	4
10	4186	5
79	4817	0
79	104	1
4817	104	2
329	4817	3
329	104	4
15	104	5
3	4818	0
3	2067	1
4818	2067	2
12	4818	3
12	2067	4
10	2067	5
79	4819	0
79	4820	1
4819	4820	2
289	4819	3
289	4820	4
15	4820	5
79	4819	0
79	52	1
4819	52	2
38	4819	3
38	52	4
10	52	5
3	4821	0
3	4563	1
4821	4563	2
20	4821	3
20	4563	4
10	4563	5
3	4821	0
3	1654	1
4821	1654	2
20	4821	3
20	1654	4
10	1654	5
79	2081	0
79	946	1
2081	946	2
38	2081	3
38	946	4
15	946	5
3	2081	0
3	603	1
2081	603	2
20	2081	3
20	603	4
10	603	5
3	2081	0
3	4562	1
2081	4562	2
20	2081	3
20	4562	4
10	4562	5
3	4822	0
3	2068	1
4822	2068	2
38	4822	3
38	2068	4
2	2068	5
11	4822	0
11	51	1
4822	51	2
38	4822	3
38	51	4
10	51	5
79	4822	0
79	52	1
4822	52	2
38	4822	3
38	52	4
10	52	5
29	4822	0
29	4823	1
4822	4823	2
17	4822	3
17	4823	4
15	4823	5
37	4822	0
37	1064	1
4822	1064	2
38	4822	3
38	1064	4
15	1064	5
37	4822	0
37	4824	1
4822	4824	2
329	4822	3
329	4824	4
15	4824	5
37	4825	0
37	28	1
4825	28	2
38	4825	3
38	28	4
10	28	5
35	4825	0
35	799	1
4825	799	2
17	4825	3
17	799	4
15	799	5
35	4825	0
35	4826	1
4825	4826	2
20	4825	3
20	4826	4
15	4826	5
79	4827	0
79	924	1
4827	924	2
7	4827	3
7	924	4
15	924	5
26	4828	0
26	2582	1
4828	2582	2
38	4828	3
38	2582	4
2	2582	5
61	4828	0
61	4829	1
4828	4829	2
20	4828	3
20	4829	4
15	4829	5
32	4828	0
32	2697	1
4828	2697	2
38	4828	3
38	2697	4
10	2697	5
56	4828	0
56	28	1
4828	28	2
20	4828	3
20	28	4
10	28	5
35	4828	0
35	300	1
4828	300	2
20	4828	3
20	300	4
10	300	5
40	4828	0
40	4830	1
4828	4830	2
4	4828	3
4	4830	4
15	4830	5
53	4828	0
53	879	1
4828	879	2
38	4828	3
38	879	4
10	879	5
3	4828	0
3	4831	1
4828	4831	2
20	4828	3
20	4831	4
15	4831	5
35	4832	0
35	4833	1
4832	4833	2
7	4832	3
7	4833	4
15	4833	5
40	4834	0
40	4835	1
4834	4835	2
38	4834	3
38	4835	4
10	4835	5
11	4836	0
11	1421	1
4836	1421	2
38	4836	3
38	1421	4
15	1421	5
79	4836	0
79	87	1
4836	87	2
38	4836	3
38	87	4
15	87	5
79	4836	0
79	4837	1
4836	4837	2
38	4836	3
38	4837	4
15	4837	5
29	2710	0
29	1475	1
2710	1475	2
38	2710	3
38	1475	4
15	1475	5
79	2710	0
79	95	1
2710	95	2
38	2710	3
38	95	4
15	95	5
79	2710	0
79	1658	1
2710	1658	2
38	2710	3
38	1658	4
15	1658	5
37	2710	0
37	39	1
2710	39	2
38	2710	3
38	39	4
15	39	5
37	2710	0
37	84	1
2710	84	2
38	2710	3
38	84	4
15	84	5
37	2710	0
37	28	1
2710	28	2
